timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
Performance for 1000 user ,,,,,,,,,,,,,,,,
1.72E+12,37419,https://fbsadvisor.com/,200,OK,Thread Group 1-418,text,TRUE,,27220,495,949,949,https://fbsadvisor.com/,37285,0,9367
1.72E+12,37419,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-418,,TRUE,,27220,495,949,949,null,37285,93,9367
1.72E+12,36626,https://fbsadvisor.com/,200,OK,Thread Group 1-977,text,TRUE,,27220,495,948,948,https://fbsadvisor.com/,36492,0,8567
1.72E+12,36626,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-977,,TRUE,,27220,495,948,948,null,36492,2,8567
1.72E+12,36636,https://fbsadvisor.com/,200,OK,Thread Group 1-978,text,TRUE,,27220,495,946,946,https://fbsadvisor.com/,36496,0,8566
1.72E+12,36636,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-978,,TRUE,,27220,495,946,946,null,36496,2,8566
1.72E+12,37726,https://fbsadvisor.com/,200,OK,Thread Group 1-252,text,TRUE,,27220,495,945,945,https://fbsadvisor.com/,37465,0,9393
1.72E+12,37726,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-252,,TRUE,,27220,495,945,945,null,37465,205,9393
1.72E+12,37827,https://fbsadvisor.com/,200,OK,Thread Group 1-368,text,TRUE,,27220,495,944,944,https://fbsadvisor.com/,37565,0,9371
1.72E+12,37827,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-368,,TRUE,,27220,495,944,944,null,37565,81,9371
1.72E+12,37958,https://fbsadvisor.com/,200,OK,Thread Group 1-364,text,TRUE,,27220,495,943,943,https://fbsadvisor.com/,37829,0,9369
1.72E+12,37958,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-364,,TRUE,,27220,495,943,943,null,37829,81,9369
1.72E+12,37838,https://fbsadvisor.com/,200,OK,Thread Group 1-672,text,TRUE,,27220,495,942,942,https://fbsadvisor.com/,37707,0,9246
1.72E+12,37838,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-672,,TRUE,,27220,495,942,942,null,37707,2,9246
1.72E+12,37968,https://fbsadvisor.com/,200,OK,Thread Group 1-383,text,TRUE,,27220,495,941,941,https://fbsadvisor.com/,37839,0,9404
1.72E+12,37968,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-383,,TRUE,,27220,495,941,941,null,37839,86,9404
1.72E+12,38005,https://fbsadvisor.com/,200,OK,Thread Group 1-89,text,TRUE,,27220,495,940,940,https://fbsadvisor.com/,37869,0,9390
1.72E+12,38005,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-89,,TRUE,,27220,495,940,940,null,37869,415,9390
1.72E+12,37999,https://fbsadvisor.com/,200,OK,Thread Group 1-231,text,TRUE,,27220,495,940,940,https://fbsadvisor.com/,37866,0,9382
1.72E+12,37999,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-231,,TRUE,,27220,495,940,940,null,37866,233,9382
1.72E+12,37698,https://fbsadvisor.com/,200,OK,Thread Group 1-814,text,TRUE,,27220,495,938,938,https://fbsadvisor.com/,37561,0,9079
1.72E+12,37698,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-814,,TRUE,,27220,495,938,938,null,37561,2,9079
1.72E+12,37956,https://fbsadvisor.com/,200,OK,Thread Group 1-572,text,TRUE,,27220,495,937,937,https://fbsadvisor.com/,37819,0,9317
1.72E+12,38031,https://fbsadvisor.com/,200,OK,Thread Group 1-246,text,TRUE,,27220,495,937,937,https://fbsadvisor.com/,37894,0,9433
1.72E+12,37956,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-572,,TRUE,,27220,495,937,937,null,37819,2,9317
1.72E+12,38031,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-246,,TRUE,,27220,495,937,937,null,37894,212,9433
1.72E+12,38066,https://fbsadvisor.com/,200,OK,Thread Group 1-292,text,TRUE,,27220,495,935,935,https://fbsadvisor.com/,37875,0,9433
1.72E+12,38066,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-292,,TRUE,,27220,495,935,935,null,37875,181,9433
1.72E+12,38037,https://fbsadvisor.com/,200,OK,Thread Group 1-325,text,TRUE,,27220,495,934,934,https://fbsadvisor.com/,37851,0,9399
1.72E+12,38037,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-325,,TRUE,,27220,495,934,934,null,37851,192,9399
1.72E+12,37801,https://fbsadvisor.com/,200,OK,Thread Group 1-858,text,TRUE,,27220,495,933,933,https://fbsadvisor.com/,37618,0,9049
