timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.72269E+12,3443,DashBoard,200,OK,Thread Group 1-77,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3439,0,0
1.72269E+12,3539,DashBoard,200,OK,Thread Group 1-94,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3533,0,0
1.72269E+12,3530,DashBoard,200,OK,Thread Group 1-96,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3527,0,0
1.72269E+12,3530,DashBoard,200,OK,Thread Group 1-73,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3523,0,0
1.72269E+12,3531,DashBoard,200,OK,Thread Group 1-92,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3524,0,0
1.72269E+12,2705,DashBoard,200,OK,Thread Group 1-32,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,2698,0,0
1.72269E+12,2783,DashBoard,200,OK,Thread Group 1-2,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,2777,0,0
1.72269E+12,3150,DashBoard,200,OK,Thread Group 1-36,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3144,0,0
1.72269E+12,3381,DashBoard,200,OK,Thread Group 1-42,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3375,0,0
1.72269E+12,3400,DashBoard,200,OK,Thread Group 1-62,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3389,0,0
1.72269E+12,3384,DashBoard,200,OK,Thread Group 1-49,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3379,0,0
1.72269E+12,3394,DashBoard,200,OK,Thread Group 1-44,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3390,0,0
1.72269E+12,3435,DashBoard,200,OK,Thread Group 1-81,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3430,0,0
1.72269E+12,3520,DashBoard,200,OK,Thread Group 1-30,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3514,0,0
1.72269E+12,3530,DashBoard,200,OK,Thread Group 1-52,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3524,0,0
1.72269E+12,3553,DashBoard,200,OK,Thread Group 1-12,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3547,0,0
1.72269E+12,3610,DashBoard,200,OK,Thread Group 1-56,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3603,0,0
1.72269E+12,3591,DashBoard,200,OK,Thread Group 1-74,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3586,0,0
1.72269E+12,3626,DashBoard,200,OK,Thread Group 1-75,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3620,0,0
1.72269E+12,3657,DashBoard,200,OK,Thread Group 1-15,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3652,0,0
1.72269E+12,3639,DashBoard,200,OK,Thread Group 1-19,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3631,0,0
1.72269E+12,3646,DashBoard,200,OK,Thread Group 1-66,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3636,0,0
1.72269E+12,3677,DashBoard,200,OK,Thread Group 1-20,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3677,0,0
